Date,Time,Message Type,Instrument code,Exchange Code,Security Type,Unknown,add modify delete,Root symbol,Expiration day,Expiration month,Expiration year,Strike price,Contract size,Contract name,Original exchange contract cod,Call or put,Source of Static,Exercise Type,Listing market for the exchange,Listed Currency,Country of listing,Exchange name,QS Symbol Suffix,
15/04/2022,10:33:43:786,S,IXN22UGB21000,126,2,1.41E+18,,,16,f5=9,2022,210,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:43:799,S,IXN22EKB58000,126,2,1.41E+18,,,20,f5=5,2022,580,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:43:825,S,IXN22RHB52500,126,2,1.41E+18,,,17,f5=6,2022,525,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:43:858,S,IXN24AJB41500,126,2,1.41E+18,,,19,f5=1,2024,415,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:43:936,S,IXN22RHB55000,126,2,1.41E+18,,,17,f5=6,2022,550,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:44:046,S,IXN22RHB57500,126,2,1.41E+18,,,17,f5=6,2022,575,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:44:092,S,IXN23AKB60500,126,2,1.41E+18,,,20,f5=1,2023,605,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:44:234,S,IXN23MKB61500,126,2,1.41E+18,,,20,f5=1,2023,615,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:44:609,S,IXN24MJB60500,126,2,1.41E+18,,,19,f5=1,2024,605,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:44:609,S,IXN24MJB29500,126,2,1.41E+18,,,19,f5=1,2024,295,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:44:654,S,IXN24AJB60500,126,2,1.41E+18,,,19,f5=1,2024,605,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:44:700,S,IXN22QKB52000,126,2,1.41E+18,,,20,f5=5,2022,520,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:44:748,S,IXN22QKB56000,126,2,1.41E+18,,,20,f5=5,2022,560,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:44:827,S,IXN22QKB62500,126,2,1.41E+18,,,20,f5=5,2022,625,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:44:918,S,IXN22EKB60000,126,2,1.41E+18,,,20,f5=5,2022,600,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:44:918,S,IXN24MJB63500,126,2,1.41E+18,,,19,f5=1,2024,635,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:45:012,S,IXN22IGB64000,126,2,1.41E+18,,,16,f5=9,2022,640,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:45:061,S,IXN24MJB65000,126,2,1.41E+18,,,19,f5=1,2024,650,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:45:074,S,IXN24AJB59500,126,2,1.41E+18,,,19,f5=1,2024,595,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:45:153,S,IXN23MKB65500,126,2,1.41E+18,,,20,f5=1,2023,655,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:45:200,S,IXN22QKB54000,126,2,1.41E+18,,,20,f5=5,2022,540,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:45:247,S,IXN22EKB21500,126,2,1.41E+18,,,20,f5=5,2022,215,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:45:323,S,IXN22QKB58500,126,2,1.41E+18,,,20,f5=5,2022,585,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:45:684,S,IXN22QKB60500,126,2,1.41E+18,,,20,f5=5,2022,605,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:46:387,S,IXN22QKB66500,126,2,1.41E+18,,,20,f5=5,2022,665,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:46:810,S,IXN22EKB61500,126,2,1.41E+18,,,20,f5=5,2022,615,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:46:810,S,IXN22EKB62500,126,2,1.41E+18,,,20,f5=5,2022,625,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:025,S,IXN22EKB64000,126,2,1.41E+18,,,20,f5=5,2022,640,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:025,S,IXN24AJB64500,126,2,1.41E+18,,,19,f5=1,2024,645,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:087,S,IXN22HJB21000,126,2,1.41E+18,,,19,f5=8,2022,210,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:087,S,IXN22HJB47500,126,2,1.41E+18,,,19,f5=8,2022,475,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:135,S,IXN22HJB51000,126,2,1.41E+18,,,19,f5=8,2022,510,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:213,S,IXN22QKB65500,126,2,1.41E+18,,,20,f5=5,2022,655,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:47:355,S,IXN22FHB66000,126,2,1.41E+18,,,17,f5=6,2022,660,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:601,S,IXN22HJB22500,126,2,1.41E+18,,,19,f5=8,2022,225,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:601,S,IXN22HJB25000,126,2,1.41E+18,,,19,f5=8,2022,250,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:649,S,IXN22HJB26000,126,2,1.41E+18,,,19,f5=8,2022,260,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:47:730,S,IXN24AJB18500,126,2,1.41E+18,,,19,f5=1,2024,185,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:48:336,S,IXN22TJB39000,126,2,1.41E+18,,,19,f5=8,2022,390,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:48:479,S,IXN24AJB19500,126,2,1.41E+18,,,19,f5=1,2024,195,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:48:742,S,IXN22EKB17000,126,2,1.41E+18,,,20,f5=5,2022,170,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:48:928,S,IXN22TJB54500,126,2,1.41E+18,,,19,f5=8,2022,545,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:48:928,S,IXN22HJB48500,126,2,1.41E+18,,,19,f5=8,2022,485,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:49:162,S,IXN22HJB59500,126,2,1.41E+18,,,19,f5=8,2022,595,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:49:645,S,IXN22HJB45000,126,2,1.41E+18,,,19,f5=8,2022,450,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:49:989,S,IXN22TJB19000,126,2,1.41E+18,,,19,f5=8,2022,190,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:50:222,S,IXN22HJB20000,126,2,1.41E+18,,,19,f5=8,2022,200,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:50:239,S,IXN22HJB50000,126,2,1.41E+18,,,19,f5=8,2022,500,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:50:283,S,IXN22HJB53000,126,2,1.41E+18,,,19,f5=8,2022,530,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:50:409,S,IXN22HJB57500,126,2,1.41E+18,,,19,f5=8,2022,575,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:51:192,S,IXN22QKB18000,126,2,1.41E+18,,,20,f5=5,2022,180,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:51:240,S,IXN24AJB17000,126,2,1.41E+18,,,19,f5=1,2024,170,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:51:302,S,IXN22HJB18000,126,2,1.41E+18,,,19,f5=8,2022,180,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:53:174,S,IXN24MJB15500,126,2,1.41E+18,,,19,f5=1,2024,155,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:53:844,S,IXN22EKB15500,126,2,1.41E+18,,,20,f5=5,2022,155,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:55:763,S,IXN22KIB28000,126,2,1.41E+18,,,18,f5=11,2022,280,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:55:824,S,IXN22KIB33000,126,2,1.41E+18,,,18,f5=11,2022,330,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:56:666,S,IXN22FHB15500,126,2,1.41E+18,,,17,f5=6,2022,155,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:57:993,S,IXN22KIB36000,126,2,1.41E+18,,,18,f5=11,2022,360,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:58:385,S,IXN22WIB48500,126,2,1.41E+18,,,18,f5=11,2022,485,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:33:58:385,S,IXN22KIB43500,126,2,1.41E+18,,,18,f5=11,2022,435,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:58:416,S,IXN22KIB20500,126,2,1.41E+18,,,18,f5=11,2022,205,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:59:040,S,IXN22KIB48000,126,2,1.41E+18,,,18,f5=11,2022,480,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:59:040,S,IXN22KIB45500,126,2,1.41E+18,,,18,f5=11,2022,455,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:59:086,S,IXN22KIB19000,126,2,1.41E+18,,,18,f5=11,2022,190,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:59:275,S,IXN22KIB30000,126,2,1.41E+18,,,18,f5=11,2022,300,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:33:59:321,S,IXN22WIB24000,126,2,1.41E+18,,,18,f5=11,2022,240,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:00:567,S,IXN22KIB42500,126,2,1.41E+18,,,18,f5=11,2022,425,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:00:616,S,IXN22KIB17000,126,2,1.41E+18,,,18,f5=11,2022,170,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:01:020,S,IXN22WIB49500,126,2,1.41E+18,,,18,f5=11,2022,495,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:01:861,S,IXN22WIB44500,126,2,1.41E+18,,,18,f5=11,2022,445,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:01:908,S,IXN22WIB21000,126,2,1.41E+18,,,18,f5=11,2022,210,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:04:125,S,IXN22KIB51500,126,2,1.41E+18,,,18,f5=11,2022,515,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:09:724,S,IXN23AKB35500,126,2,1.41E+18,,,20,f5=1,2023,355,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:09:786,S,IXN23MKB28000,126,2,1.41E+18,,,20,f5=1,2023,280,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:09:786,S,IXN23AKB25500,126,2,1.41E+18,,,20,f5=1,2023,255,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:09:833,S,IXN23MKB36500,126,2,1.41E+18,,,20,f5=1,2023,365,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:10:377,S,IXN23AKB44500,126,2,1.41E+18,,,20,f5=1,2023,445,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:10:424,S,IXN23AKB20000,126,2,1.41E+18,,,20,f5=1,2023,200,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:10:441,S,IXN23MKB40500,126,2,1.41E+18,,,20,f5=1,2023,405,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:10:472,S,IXN23AKB45500,126,2,1.41E+18,,,20,f5=1,2023,455,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:10:504,S,IXN23MKB35000,126,2,1.41E+18,,,20,f5=1,2023,350,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:10:520,S,IXN23MKB34000,126,2,1.41E+18,,,20,f5=1,2023,340,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:10:582,S,IXN23AKB47000,126,2,1.41E+18,,,20,f5=1,2023,470,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:10:628,S,IXN22FHB27500,126,2,1.41E+18,,,17,f5=6,2022,275,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:10:674,S,IXN22RHB32500,126,2,1.41E+18,,,17,f5=6,2022,325,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:10:674,S,IXN22RHB36000,126,2,1.41E+18,,,17,f5=6,2022,360,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:10:706,S,IXN22UGB28000,126,2,1.41E+18,,,16,f5=9,2022,280,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:10:706,S,IXN22IGB33500,126,2,1.41E+18,,,16,f5=9,2022,335,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:10:753,S,IXN22IGB32500,126,2,1.41E+18,,,16,f5=9,2022,325,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:10:753,S,IXN22UGB17000,126,2,1.41E+18,,,16,f5=9,2022,170,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:10:799,S,IXN22IGB44500,126,2,1.41E+18,,,16,f5=9,2022,445,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:11:037,S,IXN23MKB38000,126,2,1.41E+18,,,20,f5=1,2023,380,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:11:380,S,IXN22RHB43000,126,2,1.41E+18,,,17,f5=6,2022,430,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:11:428,S,IXN22FHB34000,126,2,1.41E+18,,,17,f5=6,2022,340,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:11:428,S,IXN22UGB29500,126,2,1.41E+18,,,16,f5=9,2022,295,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:11:472,S,IXN22FHB46500,126,2,1.41E+18,,,17,f5=6,2022,465,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:11:472,S,IXN22UGB30500,126,2,1.41E+18,,,16,f5=9,2022,305,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:11:519,S,IXN22UGB42000,126,2,1.41E+18,,,16,f5=9,2022,420,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:11:787,S,IXN23MKB23500,126,2,1.41E+18,,,20,f5=1,2023,235,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:11:850,S,IXN23AKB24000,126,2,1.41E+18,,,20,f5=1,2023,240,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:005,S,IXN24AJB36000,126,2,1.41E+18,,,19,f5=1,2024,360,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:066,S,IXN24MJB37000,126,2,1.41E+18,,,19,f5=1,2024,370,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:12:066,S,IXN24AJB49000,126,2,1.41E+18,,,19,f5=1,2024,490,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:628,S,IXN23MKB42000,126,2,1.41E+18,,,20,f5=1,2023,420,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:12:648,S,IXN24AJB39000,126,2,1.41E+18,,,19,f5=1,2024,390,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:698,S,IXN23AKB40000,126,2,1.41E+18,,,20,f5=1,2023,400,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:883,S,IXN22FHB35500,126,2,1.41E+18,,,17,f5=6,2022,355,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:901,S,IXN22FHB28000,126,2,1.41E+18,,,17,f5=6,2022,280,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:950,S,IXN22RHB30000,126,2,1.41E+18,,,17,f5=6,2022,300,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:12:950,S,IXN22RHB40000,126,2,1.41E+18,,,17,f5=6,2022,400,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:12:998,S,IXN22IGB36500,126,2,1.41E+18,,,16,f5=9,2022,365,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:998,S,IXN22UGB38000,126,2,1.41E+18,,,16,f5=9,2022,380,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:12:999,S,IXN22EKB47500,126,2,1.41E+18,,,20,f5=5,2022,475,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:999,S,IXN22FHB47000,126,2,1.41E+18,,,17,f5=6,2022,470,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:999,S,IXN22FHB48500,126,2,1.41E+18,,,17,f5=6,2022,485,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:12:999,S,IXN23AKB50000,126,2,1.41E+18,,,20,f5=1,2023,500,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:13:166,S,IXN22QKB34500,126,2,1.41E+18,,,20,f5=5,2022,345,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:13:166,S,IXN22QKB37500,126,2,1.41E+18,,,20,f5=5,2022,375,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:13:204,S,IXN22EKB44500,126,2,1.41E+18,,,20,f5=5,2022,445,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:13:242,S,IXN24MJB25000,126,2,1.41E+18,,,19,f5=1,2024,250,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:13:335,S,IXN23AKB32000,126,2,1.41E+18,,,20,f5=1,2023,320,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:13:440,S,IXN22EKB49500,126,2,1.41E+18,,,20,f5=5,2022,495,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:13:468,S,IXN22QKB30500,126,2,1.41E+18,,,20,f5=5,2022,305,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:076,S,IXN24AJB27000,126,2,1.41E+18,,,19,f5=1,2024,270,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:14:076,S,IXN24AJB34000,126,2,1.41E+18,,,19,f5=1,2024,340,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:14:108,S,IXN24MJB50000,126,2,1.41E+18,,,19,f5=1,2024,500,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:201,S,IXN22QKB29000,126,2,1.41E+18,,,20,f5=5,2022,290,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:248,S,IXN22QKB33500,126,2,1.41E+18,,,20,f5=5,2022,335,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:248,S,IXN24MJB20500,126,2,1.41E+18,,,19,f5=1,2024,205,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:373,S,IXN23AKB48500,126,2,1.41E+18,,,20,f5=1,2023,485,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:14:465,S,IXN24MJB48500,126,2,1.41E+18,,,19,f5=1,2024,485,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:465,S,IXN24AJB44000,126,2,1.41E+18,,,19,f5=1,2024,440,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:14:481,S,IXN22RHB27500,126,2,1.41E+18,,,17,f5=6,2022,275,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:481,S,IXN22RHB37500,126,2,1.41E+18,,,17,f5=6,2022,375,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:531,S,IXN22FHB20500,126,2,1.41E+18,,,17,f5=6,2022,205,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:14:531,S,IXN22UGB25500,126,2,1.41E+18,,,16,f5=9,2022,255,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:574,S,IXN22RHB39500,126,2,1.41E+18,,,17,f5=6,2022,395,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:574,S,IXN22UGB39000,126,2,1.41E+18,,,16,f5=9,2022,390,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:608,S,IXN22IGB30000,126,2,1.41E+18,,,16,f5=9,2022,300,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:14:608,S,IXN22UGB37000,126,2,1.41E+18,,,16,f5=9,2022,370,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:670,S,IXN22UGB43500,126,2,1.41E+18,,,16,f5=9,2022,435,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:670,S,IXN22UGB40500,126,2,1.41E+18,,,16,f5=9,2022,405,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:14:747,S,IXN23AKB51000,126,2,1.41E+18,,,20,f5=1,2023,510,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:156,S,IXN22EKB46500,126,2,1.41E+18,,,20,f5=5,2022,465,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:200,S,IXN22QKB35000,126,2,1.41E+18,,,20,f5=5,2022,350,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:15:200,S,IXN22EKB39500,126,2,1.41E+18,,,20,f5=5,2022,395,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:607,S,IXN24MJB49000,126,2,1.41E+18,,,19,f5=1,2024,490,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:15:623,S,IXN24AJB43000,126,2,1.41E+18,,,19,f5=1,2024,430,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:857,S,IXN24MJB27500,126,2,1.41E+18,,,19,f5=1,2024,275,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:15:902,S,IXN24AJB31500,126,2,1.41E+18,,,19,f5=1,2024,315,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:902,S,IXN24AJB23500,126,2,1.41E+18,,,19,f5=1,2024,235,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:950,S,IXN24AJB51500,126,2,1.41E+18,,,19,f5=1,2024,515,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:950,S,IXN24AJB34500,126,2,1.41E+18,,,19,f5=1,2024,345,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:982,S,IXN24AJB57500,126,2,1.41E+18,,,19,f5=1,2024,575,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:15:982,S,IXN22EKB32500,126,2,1.41E+18,,,20,f5=5,2022,325,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:16:073,S,IXN22EKB22500,126,2,1.41E+18,,,20,f5=5,2022,225,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:16:431,S,IXN22QKB41500,126,2,1.41E+18,,,20,f5=5,2022,415,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:16:431,S,IXN22QKB40500,126,2,1.41E+18,,,20,f5=5,2022,405,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:17:229,S,IXN24MJB24000,126,2,1.41E+18,,,19,f5=1,2024,240,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
15/04/2022,10:34:17:276,S,IXN24AJB56500,126,2,1.41E+18,,,19,f5=1,2024,565,,iShares Global Tech ETF,IXN,C,FH,A,3,USD,,,,
15/04/2022,10:34:17:355,S,IXN22QKB32000,126,2,1.41E+18,,,20,f5=5,2022,320,,iShares Global Tech ETF,IXN,P,FH,A,3,USD,,,,
